panel,column,column_title,row,idx,time_s,amplitude_au,class_name,candidate_type,display_subtype,record_id,source_idx,native_donor_id
D5,2,Medium / PTB morph,original,14806,9.408,0.18011632561683655,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.416,0.11788548529148102,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.424,0.06634631007909775,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.432,0.18370166420936584,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.44,0.2205684632062912,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.448,0.14782842993736267,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.456,0.13968364894390106,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.464,0.12416248023509979,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.472,0.09140411019325256,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.48,0.02238115854561329,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.488,-0.06772593408823013,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.496,0.06325618177652359,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.504,0.4602539539337158,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.512,1.077927589416504,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.52,0.9703813195228577,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.528,0.08368803560733795,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.536,-0.09721069782972336,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.544,-0.05817686766386032,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.552,-0.08136757463216782,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.56,-0.03674805536866188,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.568,-0.06867257505655289,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.576,-0.048575934022665024,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.584,-0.04955461993813515,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.592,0.030204126611351967,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.6,-0.005197302438318729,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.608,-0.025598451495170593,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.616,0.004124610219150782,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.624,0.07210318744182587,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.632,0.10825953632593155,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.64,-0.000600747182033956,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.648,-0.08923444896936417,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.656,-0.057983215898275375,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.664,-0.09275630861520767,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.672,-0.009587511420249939,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.68,-0.07498183846473694,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.688,-0.1149311512708664,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.696,-0.08603629469871521,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.704,-0.20042653381824493,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.712,-0.12968239188194275,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.72,-0.14318467676639557,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.728,-0.12162325531244278,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.736,-0.07356704771518707,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.744,-0.14899778366088867,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.752,-0.2072327733039856,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.76,-0.17177745699882507,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.768,-0.07370588183403015,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.776,-0.053184740245342255,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.784,-0.09702898561954498,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.792,-0.0727129727602005,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.8,-0.01705402135848999,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.808,-0.005847772117704153,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.816,-0.009405573830008507,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.824,0.00039149896474555135,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.832,0.057586610317230225,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.84,0.07379321753978729,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.848,0.08213600516319275,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.856,0.1098078116774559,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.864,0.1285998821258545,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.872,0.12319755554199219,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.88,0.1398765742778778,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.888,0.1540517508983612,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.896,0.12946051359176636,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.904,0.09870711714029312,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.912,0.10706076771020889,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.92,0.11670197546482086,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.928,0.13886605203151703,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.936,0.14523223042488098,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.944,0.1347137838602066,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.952,0.10553207248449326,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.96,0.11249230057001114,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.968,0.025677673518657684,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.976,0.10565192252397537,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.984,0.26796403527259827,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,original,14806,9.992,0.8944094181060791,medium,original_but,medium_visible_qrs_detail,111001,23703,23703.0
D5,2,Medium / PTB morph,generated,19612,0.0,-0.048804350197315216,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.008,0.03614753112196922,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.016,0.16900600492954254,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.024,0.04036800563335419,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.032,0.06190807372331619,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.04,0.1856694519519806,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.048,0.23846828937530518,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.056,0.150836780667305,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.064,0.22265946865081787,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.072,0.2272355556488037,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.08,0.19908402860164642,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.088,0.17451195418834686,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.096,0.2443808764219284,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.104,0.18129439651966095,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.112,0.11274642497301102,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.12,0.037405502051115036,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.128,0.0942419245839119,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.136,0.11902597546577454,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.144,0.13999822735786438,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.152,0.217181995511055,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.16,0.06309162825345993,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.168,-0.0375811792910099,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.176,0.010302592068910599,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.184,0.006486531347036362,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.192,0.08862215280532837,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.2,0.0023191794753074646,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.208,-0.03389349579811096,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.216,0.018962156027555466,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.224,-0.06312552094459534,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.232,0.10055334120988846,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.24,0.12590157985687256,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.248,0.02166195586323738,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.256,-0.010190992616117,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.264,0.03519907221198082,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.272,-0.08210662007331848,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.28,-0.08381389081478119,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.288,-0.12431170046329498,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.296,-0.15889589488506317,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.304,-0.1748707890510559,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.312,-0.18149666488170624,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.32,-0.15465804934501648,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.328,-0.06155605986714363,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.336,-0.046949297189712524,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.344,-0.0359184592962265,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.352,-0.026639457792043686,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.36,0.12214161455631256,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.368,0.5032182931900024,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.376,1.3042329549789429,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.384,1.2627884149551392,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.392,0.17204634845256805,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.4,-0.23187308013439178,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.408,-0.14167985320091248,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.416,-0.18355990946292877,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.424,-0.18694479763507843,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.432,-0.21304678916931152,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.44,-0.1642034500837326,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.448,-0.20820678770542145,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.456,-0.2527163624763489,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.464,-0.2685678005218506,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.472,-0.3061283230781555,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.48,-0.2879466116428375,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.488,-0.3040860891342163,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.496,-0.31482890248298645,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.504,-0.25449320673942566,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.512,-0.23356707394123077,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.52,-0.20491473376750946,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.528,-0.22137996554374695,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.536,-0.15582063794136047,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.544,-0.1655750423669815,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.552,-0.10792634636163712,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.56,-0.09643044322729111,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.568,-0.09736989438533783,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.576,-0.11032097041606903,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.584,-0.15496131777763367,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.592,-0.12640461325645447,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.6,-0.10177815705537796,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.608,-0.1472754329442978,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.616,-0.16242831945419312,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.624,-0.1570858508348465,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.632,-0.1885155439376831,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.64,-0.15778236091136932,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.648,-0.16775284707546234,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.656,-0.07901260256767273,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.664,-0.02212693728506565,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.672,-0.0021526901982724667,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.68,-0.01181325688958168,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.688,0.048581987619400024,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.696,0.07472145557403564,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.704,0.040841035544872284,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.712,0.08547836542129517,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.72,0.06785907596349716,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.728,0.13934360444545746,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.736,0.16435928642749786,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.744,0.15582306683063507,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.752,0.15226934850215912,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.76,0.17116795480251312,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.768,0.19092881679534912,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.776,0.17334744334220886,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.784,0.1796545386314392,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.792,0.10548138618469238,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.8,0.12126883864402771,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.808,0.07416260242462158,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.816,0.0975191667675972,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
D5,2,Medium / PTB morph,generated,19612,0.824,0.05124117061495781,medium,ptb_morph,medium_visible_qrs_detail,v114_D2_ptb_but_style_residual_ptbxl_6680,6680,
