record_id,y,quality_record,candidate_type,is_augmented,panel,group,PC1,PC2,noise_type
1049030,1,acceptable,,0,paper,original acceptable,-2.7193234071307284,2.817691800630917,
1050325,-1,unacceptable,,0,paper,original unacceptable,1.6198140470280873,-4.376121662449664,
1052879,-1,unacceptable,,0,paper,original unacceptable,-0.5957151779847373,-3.558751802396253,
1053871,1,acceptable,,0,paper,original acceptable,-2.6844067742446565,2.8569074594115835,
1058551,1,acceptable,,0,paper,original acceptable,-1.107570371060241,-3.573219659298559,
1062220,1,acceptable,,0,paper,original acceptable,-3.9704982647486573,2.62557457540777,
1063069,-1,unacceptable,,0,paper,original unacceptable,-1.9385370345135584,-3.777786219397633,
1063073,-1,unacceptable,,0,paper,original unacceptable,16.88170321815842,-0.3977045666915319,
1066522,1,acceptable,,0,paper,original acceptable,-2.1034067210841734,1.3838658035599745,
1066648,1,acceptable,,0,paper,original acceptable,-3.4626604733560318,2.510136317756867,
1066767,1,acceptable,,0,paper,original acceptable,-2.3584227334388856,-3.402023197728714,
1067343,1,acceptable,,0,paper,original acceptable,-3.133067588895819,2.6662125710953823,
1068152,-1,unacceptable,,0,paper,original unacceptable,-0.0814913345471581,-4.944900515995898,
1068169,1,acceptable,,0,paper,original acceptable,-2.750644791674009,-0.5137211150756656,
1071514,1,acceptable,,0,paper,original acceptable,-2.315885483907272,2.782685788019497,
1072620,-1,unacceptable,,0,paper,original unacceptable,0.9223087489577262,-4.370874088369915,
1073952,1,acceptable,,0,paper,original acceptable,-1.1214900640330736,-4.614403535226294,
1073996,1,acceptable,,0,paper,original acceptable,-0.7212709439292249,-4.772273638539304,
1074828,1,acceptable,,0,paper,original acceptable,-2.3567498466340386,-0.9391014590015522,
1075113,1,acceptable,,0,paper,original acceptable,-2.8749616264141,1.4950550462648116,
1076589,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
1079854,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
1084750,1,acceptable,,0,paper,original acceptable,-2.2522511364538778,2.688272511949239,
1085234,1,acceptable,,0,paper,original acceptable,-3.769993197476006,2.4609475870981883,
1085468,1,acceptable,,0,paper,original acceptable,-2.993126210474636,2.672948427419465,
1086219,-1,unacceptable,,0,paper,original unacceptable,2.204544592011856,-4.337925465054254,
1089267,-1,unacceptable,,0,paper,original unacceptable,1.3384366911948675,-4.532296264690676,
1095208,1,acceptable,,0,paper,original acceptable,-0.9820414714108154,-3.7376893933605557,
1097104,1,acceptable,,0,paper,original acceptable,-2.3858414622480124,-1.467545794635589,
1098180,1,acceptable,,0,paper,original acceptable,0.21622766532631607,-1.734117627456306,
1098605,1,acceptable,,0,paper,original acceptable,-3.2629430713585466,2.4592481613414487,
1098634,1,acceptable,,0,paper,original acceptable,-3.3971213560492033,1.3803037684835235,
1101252,1,acceptable,,0,paper,original acceptable,1.0129764332376556,-4.838904449778721,
1101829,-1,unacceptable,,0,paper,original unacceptable,0.2146619364946665,-4.977375785614912,
1102129,1,acceptable,,0,paper,original acceptable,-2.85494781725096,1.1219207929947181,
1102445,1,acceptable,,0,paper,original acceptable,-3.146865946151886,2.6915511312391183,
1105115,-1,unacceptable,,0,paper,original unacceptable,0.5097169065870268,-4.137398568071917,
1105148,1,acceptable,,0,paper,original acceptable,-2.7267053445827507,2.805407849123388,
1108131,1,acceptable,,0,paper,original acceptable,-2.706003132145987,2.451681275201438,
1108642,1,acceptable,,0,paper,original acceptable,-2.0807457713953452,2.748363280621064,
1109779,1,acceptable,,0,paper,original acceptable,-3.539357737845898,2.5637774430076674,
1112518,1,acceptable,,0,paper,original acceptable,-2.6798474171117452,1.8269607213633972,
1115111,1,acceptable,,0,paper,original acceptable,-2.8988435679787434,0.24723948021114148,
1116393,1,acceptable,,0,paper,original acceptable,0.07292924647722467,-3.534514590544802,
1122248,1,acceptable,,0,paper,original acceptable,-1.9286005491823135,-1.8422863904701892,
1124627,1,acceptable,,0,paper,original acceptable,-4.062431841819849,2.3078406989938953,
1129323,1,acceptable,,0,paper,original acceptable,-3.8272786782970254,2.551042626417672,
1129523,1,acceptable,,0,paper,original acceptable,-1.544318511926555,-2.6896490410893152,
1129899,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
1133939,1,acceptable,,0,paper,original acceptable,-2.44659955874759,2.680494752512697,
1134074,1,acceptable,,0,paper,original acceptable,-2.7728505537066384,2.697841935372263,
1136617,-1,unacceptable,,0,paper,original unacceptable,-0.23568961716884232,-3.403052666342938,
1136770,-1,unacceptable,,0,paper,original unacceptable,0.9051812271808318,-4.046852675507831,
1137606,1,acceptable,,0,paper,original acceptable,-3.052969481580964,2.682554335598426,
1138505,1,acceptable,,0,paper,original acceptable,-3.2634728058931817,2.702399257152616,
1138841,-1,unacceptable,,0,paper,original unacceptable,0.17066863161952275,-3.0072747607697203,
1139166,-1,unacceptable,,0,paper,original unacceptable,0.24402107454074354,-4.309932201924719,
1139243,1,acceptable,,0,paper,original acceptable,-2.8219232709497994,2.760866692206092,
1144476,1,acceptable,,0,paper,original acceptable,-1.7269863321964272,-0.9807933839014986,
1146503,1,acceptable,,0,paper,original acceptable,-1.9001185403016176,0.8035138066573273,
1149244,-1,unacceptable,,0,paper,original unacceptable,0.23679005462114372,-4.601798001205247,
1156063,-1,unacceptable,,0,paper,original unacceptable,-1.8604208490021792,-2.2469689050777384,
1157735,1,acceptable,,0,paper,original acceptable,-1.1709018230065626,-3.5551324272137905,
1163558,-1,unacceptable,,0,paper,original unacceptable,1.3113198792596221,-4.281844569802481,
1164815,-1,unacceptable,,0,paper,original unacceptable,0.30023929658025506,-4.900746877205763,
1165660,1,acceptable,,0,paper,original acceptable,-2.855876696172016,2.6667430102988705,
1166425,1,acceptable,,0,paper,original acceptable,-2.562018269181116,2.217263855952014,
1168042,1,acceptable,,0,paper,original acceptable,-2.4790243409419,2.0060003904640595,
1168914,1,acceptable,,0,paper,original acceptable,-3.064004388308603,2.581462151762175,
1169320,-1,unacceptable,,0,paper,original unacceptable,-0.08949794169130272,-4.5410435428983575,
1173628,1,acceptable,,0,paper,original acceptable,-1.0142354355447114,-3.581699739532878,
1176338,1,acceptable,,0,paper,original acceptable,-4.2150180469318625,2.663970043846098,
1178618,1,acceptable,,0,paper,original acceptable,-4.097841110838702,1.9816234678518996,
1179983,1,acceptable,,0,paper,original acceptable,-3.358808707820731,2.6768233857569967,
1180858,-1,unacceptable,,0,paper,original unacceptable,-2.3359090723176408,-3.6760022610082865,
1183223,-1,unacceptable,,0,paper,original unacceptable,-0.24213105806592283,1.710273760418903,
1183818,-1,unacceptable,,0,paper,original unacceptable,1.643481974814608,-4.657711013116803,
1185077,1,acceptable,,0,paper,original acceptable,-3.239003930451341,2.69395470517175,
1186453,1,acceptable,,0,paper,original acceptable,-2.880225006565338,1.5176966474883522,
1192090,-1,unacceptable,,0,paper,original unacceptable,3.0395317999723,-4.101568239778729,
1192519,1,acceptable,,0,paper,original acceptable,-2.7051126125481284,2.7383446348890725,
1192637,-1,unacceptable,,0,paper,original unacceptable,19.19283914533192,0.44058878406129676,
1194123,1,acceptable,,0,paper,original acceptable,-3.187981568404338,0.8805518166384635,
1197142,1,acceptable,,0,paper,original acceptable,-4.053530407063728,1.9302258212585717,
1201815,1,acceptable,,0,paper,original acceptable,-2.8524372131884763,2.484472113808143,
1202023,1,acceptable,,0,paper,original acceptable,-3.5253041926569946,1.8634442399095998,
1202296,-1,unacceptable,,0,paper,original unacceptable,1.1488828639432058,-4.289295322885797,
1203950,1,acceptable,,0,paper,original acceptable,-2.8268267517232553,1.5187942997434154,
1206548,1,acceptable,,0,paper,original acceptable,-3.572333485651501,2.5635590590114523,
1208494,1,acceptable,,0,paper,original acceptable,-2.9574367725706283,2.689494744449861,
1220041,-1,unacceptable,,0,paper,original unacceptable,-3.6575410741562333,2.600071346243291,
1221733,-1,unacceptable,,0,paper,original unacceptable,0.06510148451603064,-4.592961158974393,
1223204,1,acceptable,,0,paper,original acceptable,-2.9223511343771684,2.3103450453282157,
1224250,1,acceptable,,0,paper,original acceptable,-2.903892129938478,1.84832351080873,
1225426,1,acceptable,,0,paper,original acceptable,-3.555197111912399,2.726405719305433,
1227497,1,acceptable,,0,paper,original acceptable,-2.084689034665108,2.709813359280844,
1228058,1,acceptable,,0,paper,original acceptable,-2.187517682493506,1.1021183801624475,
1232746,1,acceptable,,0,paper,original acceptable,-1.910868135925765,-2.7007692906729845,
1234270,1,acceptable,,0,paper,original acceptable,-0.48903267318136845,-4.688408003367845,
1234318,1,acceptable,,0,paper,original acceptable,-3.0954763487697954,0.8448259536305703,
1238368,1,acceptable,,0,paper,original acceptable,-0.310254164530399,-5.040348977931216,
1240272,1,acceptable,,0,paper,original acceptable,-3.45101435278362,2.8877738113204696,
1243537,-1,unacceptable,,0,paper,original unacceptable,-0.6810312284587503,-4.768198613388836,
1247012,1,acceptable,,0,paper,original acceptable,-3.9880098722415083,2.498219129800115,
1254724,-1,unacceptable,,0,paper,original unacceptable,-0.5465902575319854,-4.9157594533019155,
1255536,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
1256457,1,acceptable,,0,paper,original acceptable,-2.9700246629695126,2.363222569351506,
1260448,1,acceptable,,0,paper,original acceptable,-3.157713861278063,2.6193886129783794,
1268034,1,acceptable,,0,paper,original acceptable,-2.124614219967137,-1.3180489277975385,
1273536,1,acceptable,,0,paper,original acceptable,-2.35785557559513,1.9845379859838732,
1274881,1,acceptable,,0,paper,original acceptable,-0.4643073900606543,-4.696143717545823,
1279102,-1,unacceptable,,0,paper,original unacceptable,-0.5652428051194972,-4.733767828427022,
1281719,1,acceptable,,0,paper,original acceptable,-2.5973331195276392,2.5585821844851537,
1282270,1,acceptable,,0,paper,original acceptable,-3.257743348508172,2.3118197926815385,
1284537,1,acceptable,,0,paper,original acceptable,-3.2487341923548643,0.6612663805267298,
1286932,1,acceptable,,0,paper,original acceptable,-3.3136311163457774,2.6091754626518298,
1289729,1,acceptable,,0,paper,original acceptable,-0.29119284302627535,-4.582197443939454,
1292232,1,acceptable,,0,paper,original acceptable,-0.7530282070087825,-3.002051268348462,
1294425,1,acceptable,,0,paper,original acceptable,-3.817368887156567,2.4329387100934485,
1295738,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
1295971,1,acceptable,,0,paper,original acceptable,-2.8064956985926583,2.760632727888462,
1297159,1,acceptable,,0,paper,original acceptable,-2.7901539128289214,2.5664084999118635,
1300479,1,acceptable,,0,paper,original acceptable,-1.6040841568879183,-1.480397089559724,
1301273,-1,unacceptable,,0,paper,original unacceptable,3.3255992956089298,-3.8906789712052054,
1301328,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
1308563,1,acceptable,,0,paper,original acceptable,-1.346821128722303,-4.305172528908291,
1315318,1,acceptable,,0,paper,original acceptable,-3.137625908711581,2.5723459874337284,
1315625,1,acceptable,,0,paper,original acceptable,-2.7930722463918887,2.3656448498825817,
1317495,-1,unacceptable,,0,paper,original unacceptable,-1.7294440568773926,-3.00847418201746,
1318684,1,acceptable,,0,paper,original acceptable,-3.7205460559733297,2.6002770874727212,
1320361,1,acceptable,,0,paper,original acceptable,-4.078937112227011,2.587261185924349,
1322081,1,acceptable,,0,paper,original acceptable,-2.270682528511803,2.62185743668169,
1322614,1,acceptable,,0,paper,original acceptable,-3.1477795057714646,2.7225832684078615,
1323643,1,acceptable,,0,paper,original acceptable,-0.09716002558552995,-4.8037895548720115,
1326638,1,acceptable,,0,paper,original acceptable,-3.6289714178349803,2.276524148114771,
1327085,-1,unacceptable,,0,paper,original unacceptable,0.6109284414656551,-4.385587578379983,
1327350,1,acceptable,,0,paper,original acceptable,-2.879807270033882,1.477694102306642,
1327659,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
1328818,1,acceptable,,0,paper,original acceptable,-3.0065869135086962,-0.08426908553637061,
1330771,1,acceptable,,0,paper,original acceptable,-3.6355382932426243,2.631959129045357,
1335760,-1,unacceptable,,0,paper,original unacceptable,17.859378451310004,0.08524801185945419,
1337378,-1,unacceptable,,0,paper,original unacceptable,-1.2072811697550194,-4.758001085716952,
1337564,1,acceptable,,0,paper,original acceptable,-3.352009358631833,2.8934559398358406,
1344909,1,acceptable,,0,paper,original acceptable,-3.319089151167194,2.686227877612403,
1344978,-1,unacceptable,,0,paper,original unacceptable,-2.40093407086117,1.2083558684332212,
1346485,1,acceptable,,0,paper,original acceptable,-3.5467485811747532,2.036958052855117,
1347106,-1,unacceptable,,0,paper,original unacceptable,-1.8597871623562172,-1.9068134609211707,
1348870,1,acceptable,,0,paper,original acceptable,-3.7992332312156534,2.622033109279019,
1350943,1,acceptable,,0,paper,original acceptable,-3.98754893046616,1.1530866190236067,
1353271,1,acceptable,,0,paper,original acceptable,-1.2984969358443645,-1.3934506919622456,
1353453,1,acceptable,,0,paper,original acceptable,-3.530048557806565,2.4307552394184886,
1354128,1,acceptable,,0,paper,original acceptable,-2.728132956172377,2.4582451347207903,
1354265,-1,unacceptable,,0,paper,original unacceptable,-0.9036580102628897,0.7584783960547016,
1354464,1,acceptable,,0,paper,original acceptable,-1.6442714701815444,-4.634192585436942,
1355055,-1,unacceptable,,0,paper,original unacceptable,0.9266872717481428,-4.6396480935659286,
1356379,-1,unacceptable,,0,paper,original unacceptable,-0.8823293295935795,-3.8648889442347403,
1356529,-1,unacceptable,,0,paper,original unacceptable,-0.26822956431964096,-4.939016557718216,
1361018,1,acceptable,,0,paper,original acceptable,-3.0650045513151083,2.7239300044275154,
1363100,1,acceptable,,0,paper,original acceptable,-2.5497684318581513,2.606965020736221,
1363712,-1,unacceptable,,0,paper,original unacceptable,25.658317190525974,2.7869904505673575,
1364873,1,acceptable,,0,paper,original acceptable,-3.2740566131449826,2.6664850294512377,
1364918,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
1365861,1,acceptable,,0,paper,original acceptable,-2.2124738350187547,2.6612780151099518,
1369305,-1,unacceptable,,0,paper,original unacceptable,3.635920242229126,3.0334866318062974,
1369340,1,acceptable,,0,paper,original acceptable,-0.4723125686326351,-4.779680907831359,
1370341,1,acceptable,,0,paper,original acceptable,-2.5408567198922496,2.2510165042743493,
1370857,1,acceptable,,0,paper,original acceptable,-1.0285582772944695,-3.8257372035810056,
1373397,1,acceptable,,0,paper,original acceptable,-3.3750894630670336,2.263641681725756,
1374579,1,acceptable,,0,paper,original acceptable,-3.132429899876424,1.9874547901212953,
1377360,-1,unacceptable,,0,paper,original unacceptable,17.06938593450492,-0.5780730452936746,
1377539,-1,unacceptable,,0,paper,original unacceptable,-1.7471664445004578,1.0689999440966276,
1379675,1,acceptable,,0,paper,original acceptable,-3.346646713332697,2.4962819007626744,
1382942,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
1385312,1,acceptable,,0,paper,original acceptable,-3.35344205768946,0.7872953177280929,
1392454,1,acceptable,,0,paper,original acceptable,-1.2737355584356027,-4.724156602045877,
1392742,1,acceptable,,0,paper,original acceptable,-0.671043752239644,-3.576433269752698,
1394231,1,acceptable,,0,paper,original acceptable,-3.7026373491154985,2.423274565507078,
1398947,1,acceptable,,0,paper,original acceptable,-3.531993412750844,2.5853370071901893,
1399026,1,acceptable,,0,paper,original acceptable,-2.0291783964236796,-0.6636730953211658,
1400164,1,acceptable,,0,paper,original acceptable,-1.5041256234330505,-3.687378110908767,
1403997,-1,unacceptable,,0,paper,original unacceptable,-0.5093355728550645,-4.338573067494866,
1408675,-1,unacceptable,,0,paper,original unacceptable,5.567956967902717,0.5317235466959965,
1410400,1,acceptable,,0,paper,original acceptable,-2.951688629605792,2.283134034978335,
1413908,1,acceptable,,0,paper,original acceptable,-3.9528550886815768,2.4633996746940716,
1417937,1,acceptable,,0,paper,original acceptable,-1.1591975082710961,-1.8209901661607724,
1421197,1,acceptable,,0,paper,original acceptable,-2.552615424911389,2.0364642044275603,
1421230,-1,unacceptable,,0,paper,original unacceptable,-1.5770231710116962,0.02159349562685627,
1422805,1,acceptable,,0,paper,original acceptable,-2.5662756965710756,1.6204946002237541,
1423770,1,acceptable,,0,paper,original acceptable,-2.8361682914923496,2.2452530634431294,
1425383,-1,unacceptable,,0,paper,original unacceptable,10.77137219758644,-3.846044648421605,
1427169,1,acceptable,,0,paper,original acceptable,-2.4445907399099487,-0.787861743844986,
1429007,1,acceptable,,0,paper,original acceptable,-3.5893716655204786,2.6177606183084214,
1434029,1,acceptable,,0,paper,original acceptable,0.1622758529281214,-4.67680797654761,
1435087,-1,unacceptable,,0,paper,original unacceptable,-1.8660607918554692,-3.208961829722764,
1436962,-1,unacceptable,,0,paper,original unacceptable,-1.402657217536249,-3.623213543010981,
1442274,1,acceptable,,0,paper,original acceptable,-3.863814011440998,2.4322526420973563,
1443107,1,acceptable,,0,paper,original acceptable,-3.7152543999323946,2.6039007599440747,
1444673,1,acceptable,,0,paper,original acceptable,0.31289463033330545,-4.661253768405492,
1447487,1,acceptable,,0,paper,original acceptable,-1.663250953995672,-3.1484747373732147,
1450308,1,acceptable,,0,paper,original acceptable,-3.22765651878035,2.6793666469018813,
1451509,-1,unacceptable,,0,paper,original unacceptable,-1.7457825325309086,-3.981986636053134,
1452192,-1,unacceptable,,0,paper,original unacceptable,10.77137219758644,-3.846044648421605,
1452327,1,acceptable,,0,paper,original acceptable,-3.674416253402811,2.51230574640293,
1452994,1,acceptable,,0,paper,original acceptable,-3.7738502922829933,0.21325684090685537,
1454075,1,acceptable,,0,paper,original acceptable,-0.38932269834162087,-4.773097928390999,
1454713,1,acceptable,,0,paper,original acceptable,-3.18197791482768,2.8000629893681004,
1454865,-1,unacceptable,,0,paper,original unacceptable,-1.2357551923940182,-3.3810184451586243,
1463775,-1,unacceptable,,0,paper,original unacceptable,-2.710121836997301,1.6027950123753463,
1464647,1,acceptable,,0,paper,original acceptable,-3.936143333256989,2.448092207548267,
1465628,1,acceptable,,0,paper,original acceptable,-2.8498504929449466,2.93849394934195,
1470027,1,acceptable,,0,paper,original acceptable,-3.625376360446399,2.7860875351344663,
1474710,-1,unacceptable,,0,paper,original unacceptable,0.7015142251614237,-4.85613402489263,
1475480,1,acceptable,,0,paper,original acceptable,-3.912309916891906,2.6814449187335,
1477893,1,acceptable,,0,paper,original acceptable,-0.8312644797669777,-4.778069639624232,
1480991,-1,unacceptable,,0,paper,original unacceptable,-0.7512222226911249,-4.768956521541642,
1482286,1,acceptable,,0,paper,original acceptable,-2.8116084945878477,2.550133662433168,
1483081,1,acceptable,,0,paper,original acceptable,-3.143608556325091,2.323415852438473,
1484553,1,acceptable,,0,paper,original acceptable,-3.3744552940611614,2.501744286591099,
1485621,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
1486229,1,acceptable,,0,paper,original acceptable,-3.530645726475004,2.6547070632965983,
1488119,1,acceptable,,0,paper,original acceptable,-3.063933367800082,2.66316197594801,
1490937,-1,unacceptable,,0,paper,original unacceptable,0.8221692614115245,-5.0081290778128995,
1501992,1,acceptable,,0,paper,original acceptable,-3.36378889071454,2.359807419071995,
1508620,1,acceptable,,0,paper,original acceptable,-4.2554158103390884,2.5767308259117367,
1509036,-1,unacceptable,,0,paper,original unacceptable,-1.2917569766785224,-3.1033798037152582,
1515604,1,acceptable,,0,paper,original acceptable,-3.2672407008311715,2.647331496993376,
1516498,1,acceptable,,0,paper,original acceptable,-0.9054393733606948,-4.82756237605121,
1517111,1,acceptable,,0,paper,original acceptable,-0.6271562015400535,-4.790151099946536,
1522800,1,acceptable,,0,paper,original acceptable,-2.802975480190423,2.696082333489245,
1523786,1,acceptable,,0,paper,original acceptable,-2.417363087728837,2.8584596402499596,
1525834,1,acceptable,,0,paper,original acceptable,-2.2439034111274196,2.722841858476079,
1527083,1,acceptable,,0,paper,original acceptable,-0.16368022192615536,-4.843444077417599,
1531776,-1,unacceptable,,0,paper,original unacceptable,2.0432766316348188,-4.280924936572535,
1532215,-1,unacceptable,,0,paper,original unacceptable,1.2823586925919148,-4.670854819378825,
1534710,1,acceptable,,0,paper,original acceptable,-2.7908175958728605,2.4602971101793356,
1537149,1,acceptable,,0,paper,original acceptable,-3.7420503471154736,2.7284538804715317,
1538846,1,acceptable,,0,paper,original acceptable,-2.159955593038856,1.5794934546826964,
1545231,1,acceptable,,0,paper,original acceptable,-2.074782904085288,-1.192304084717093,
1548723,1,acceptable,,0,paper,original acceptable,-1.084745828079731,-4.882253306280657,
1553541,-1,unacceptable,,0,paper,original unacceptable,1.0791626825845213,2.843852151010959,
1553666,1,acceptable,,0,paper,original acceptable,-2.449410317877596,-1.8379222392404102,
1556297,-1,unacceptable,,0,paper,original unacceptable,-0.9797756352997419,-3.1535613237185887,
1561454,1,acceptable,,0,paper,original acceptable,-3.3488854914542423,2.5074776636270557,
1563789,1,acceptable,,0,paper,original acceptable,-3.138154523370939,2.4392449064875876,
1567711,1,acceptable,,0,paper,original acceptable,-3.1044834436793676,1.600980335766242,
1568146,-1,unacceptable,,0,paper,original unacceptable,18.200178453489716,-0.05470639989155818,
1568777,1,acceptable,,0,paper,original acceptable,-1.7436465893039315,-2.807145314015291,
1569173,1,acceptable,,0,paper,original acceptable,-2.5028205684998195,2.7226502878364705,
1578908,1,acceptable,,0,paper,original acceptable,-3.3997874974671074,2.1920596212798835,
1579902,1,acceptable,,0,paper,original acceptable,-3.1417216910780716,2.908836059007073,
1580630,1,acceptable,,0,paper,original acceptable,-2.4196502843427523,1.946322786125518,
1581950,1,acceptable,,0,paper,original acceptable,-1.5714808882467,2.303272976458324,
1583796,1,acceptable,,0,paper,original acceptable,-2.940517053485339,1.5509563694800932,
1583812,1,acceptable,,0,paper,original acceptable,-1.947198921187173,-0.9428355163644944,
1588250,1,acceptable,,0,paper,original acceptable,-1.6053372667018213,-3.7138039939485714,
1588964,1,acceptable,,0,paper,original acceptable,-1.1557616370062407,1.8654050945664877,
1595195,1,acceptable,,0,paper,original acceptable,-2.2088858059652883,-1.5557845709720277,
1599410,1,acceptable,,0,paper,original acceptable,-2.189263872746811,-2.919900210516202,
1599507,1,acceptable,,0,paper,original acceptable,-3.540486009483138,2.0965389227715763,
1601254,1,acceptable,,0,paper,original acceptable,-2.6610164009732578,2.7319061886034066,
1603086,1,acceptable,,0,paper,original acceptable,-2.8769035883190703,2.7765691213161223,
1607439,-1,unacceptable,,0,paper,original unacceptable,0.16922126846112845,-4.390441379858685,
1609343,-1,unacceptable,,0,paper,original unacceptable,-1.0799986754331892,-4.959501274980049,
1609558,1,acceptable,,0,paper,original acceptable,-1.8131443675877328,-0.32796272678853094,
1609698,1,acceptable,,0,paper,original acceptable,-1.8002178924534342,0.724280881608712,
1610034,-1,unacceptable,,0,paper,original unacceptable,2.0567450845231052,-4.75910765012807,
1611606,1,acceptable,,0,paper,original acceptable,-3.21244288769695,2.6204841973002844,
1616997,1,acceptable,,0,paper,original acceptable,-4.332136510781217,2.436091489311178,
1618986,1,acceptable,,0,paper,original acceptable,-3.4046926563554996,2.5472263446928882,
1620867,1,acceptable,,0,paper,original acceptable,-2.838053858269549,2.438025754820309,
1622571,1,acceptable,,0,paper,original acceptable,-0.7455798032101676,-4.718869055468451,
1624761,1,acceptable,,0,paper,original acceptable,-3.3139014390701345,2.5837464099250473,
1628173,-1,unacceptable,,0,paper,original unacceptable,-0.05599145615205341,-4.634893855742751,
1631117,1,acceptable,,0,paper,original acceptable,-4.051591295331766,2.412772916869459,
1636043,1,acceptable,,0,paper,original acceptable,-1.309871782184994,-3.952321292116851,
1636307,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
1638703,1,acceptable,,0,paper,original acceptable,-1.020540551088608,-3.2416456040675596,
1638919,1,acceptable,,0,paper,original acceptable,-3.0268173944471117,-0.221463365714538,
1642201,1,acceptable,,0,paper,original acceptable,-2.275251253961339,-1.6734778204817748,
1648581,-1,unacceptable,,0,paper,original unacceptable,-0.9060847121393847,-3.9151847071427404,
1652924,1,acceptable,,0,paper,original acceptable,-3.080760649143837,2.6288053547457424,
1656657,1,acceptable,,0,paper,original acceptable,-3.306185231074816,2.795388950713131,
1660582,1,acceptable,,0,paper,original acceptable,-1.1069334663458414,-4.066626587423123,
1661380,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
1664978,1,acceptable,,0,paper,original acceptable,-3.136800396662304,2.877425299610767,
1665193,1,acceptable,,0,paper,original acceptable,-2.8015944061680544,0.8700040239850947,
1666159,1,acceptable,,0,paper,original acceptable,-4.3416842350978735,2.651776312295414,
1667927,1,acceptable,,0,paper,original acceptable,-2.837370597010063,2.754576024500058,
1668124,1,acceptable,,0,paper,original acceptable,-3.1032168797506046,-0.8405618024753969,
1668529,1,acceptable,,0,paper,original acceptable,-3.999709856892523,2.715717017283102,
1668584,1,acceptable,,0,paper,original acceptable,-3.4073852533255975,2.5705972864481996,
1669522,-1,unacceptable,,0,paper,original unacceptable,25.061929333950083,2.8597577097388776,
1670989,-1,unacceptable,,0,paper,original unacceptable,-2.1663449036095748,-3.1086105140326388,
1671316,1,acceptable,,0,paper,original acceptable,-2.442404513568831,2.5841596897360932,
1671814,1,acceptable,,0,paper,original acceptable,-1.1037773555032369,-1.0225248676568428,
1673109,1,acceptable,,0,paper,original acceptable,-1.6507749557956781,-2.6597473402127756,
1681852,1,acceptable,,0,paper,original acceptable,-1.4351044908984252,-2.6382701448113313,
1682186,1,acceptable,,0,paper,original acceptable,-1.6692973204881367,0.45169078211062563,
1685808,1,acceptable,,0,paper,original acceptable,0.18773055331349245,-4.790681479187828,
1690426,1,acceptable,,0,paper,original acceptable,-1.0163394610219096,-2.999743626476791,
1691516,-1,unacceptable,,0,paper,original unacceptable,25.658265806718873,2.786417297368869,
1695837,1,acceptable,,0,paper,original acceptable,0.5659837043479198,-3.1074782052739685,
1696366,1,acceptable,,0,paper,original acceptable,-0.8909617970038872,-4.65744191650494,
1698287,1,acceptable,,0,paper,original acceptable,-0.2846250286935033,-4.651442263664345,
1699208,1,acceptable,,0,paper,original acceptable,-2.307735706438386,2.8862784782810347,
1700006,-1,unacceptable,,0,paper,original unacceptable,25.535058618166797,2.5647397532488707,
1700830,1,acceptable,,0,paper,original acceptable,-0.40765101344694094,-4.802192496624287,
1702323,1,acceptable,,0,paper,original acceptable,-2.9056163058053164,2.6799897754725177,
1703637,1,acceptable,,0,paper,original acceptable,-3.404324284225766,2.7724642339326744,
1703846,-1,unacceptable,,0,paper,original unacceptable,0.9673808588151225,-4.552377350802164,
1707186,-1,unacceptable,,0,paper,original unacceptable,-1.3639686139105225,-1.9969602405806304,
1708002,1,acceptable,,0,paper,original acceptable,-1.6460298360284107,-4.64973292484129,
1708413,1,acceptable,,0,paper,original acceptable,-4.076212813044242,1.9785646946583189,
1708868,-1,unacceptable,,0,paper,original unacceptable,0.1366763503674472,-2.7408836558741085,
1710505,1,acceptable,,0,paper,original acceptable,-1.719623986651356,0.07800161363882635,
1710636,1,acceptable,,0,paper,original acceptable,-3.1207424606657423,2.617345859087071,
1714341,1,acceptable,,0,paper,original acceptable,-3.1122348626134024,2.6935948310965436,
1715038,1,acceptable,,0,paper,original acceptable,-3.1900262134627817,2.251926535319276,
1715358,1,acceptable,,0,paper,original acceptable,-3.2703084025481206,2.7398197442647425,
1721551,1,acceptable,,0,paper,original acceptable,-2.7610482658164446,0.42526978412130584,
1722066,-1,unacceptable,,0,paper,original unacceptable,10.77137219758644,-3.846044648421605,
1722508,1,acceptable,,0,paper,original acceptable,-2.0265610436587855,-1.2331366827480645,
1723360,1,acceptable,,0,paper,original acceptable,-3.0248807464740044,2.2629528886386945,
