idx,split,class_name,v116_candidate_type,domain,PC1,PC2,coordinate_basis
18094,train,medium,but_native_morph,synthesis,1.1284732831246516,2.2259002765951044,v116_shared_pca_44_features_fit_original_train
18096,train,medium,but_native_morph,synthesis,-0.9032679504321752,-0.17144152452324743,v116_shared_pca_44_features_fit_original_train
18097,train,medium,but_native_morph,synthesis,-1.288176831176166,-0.1267291762132822,v116_shared_pca_44_features_fit_original_train
18098,train,medium,but_native_morph,synthesis,1.7762278764490103,0.9414587016513873,v116_shared_pca_44_features_fit_original_train
18099,train,medium,but_native_morph,synthesis,1.7348172551648358,2.4971010274854346,v116_shared_pca_44_features_fit_original_train
18100,train,medium,but_native_morph,synthesis,-0.4137013467970878,-0.30779239310526907,v116_shared_pca_44_features_fit_original_train
18104,train,medium,but_native_morph,synthesis,1.4749961994595921,1.520404503455966,v116_shared_pca_44_features_fit_original_train
18105,train,medium,but_native_morph,synthesis,0.5711478424173527,0.7228774693819151,v116_shared_pca_44_features_fit_original_train
18106,train,medium,but_native_morph,synthesis,-0.23048799705936052,2.860761816675619,v116_shared_pca_44_features_fit_original_train
18107,train,medium,but_native_morph,synthesis,0.6495213530670981,1.4307196198080585,v116_shared_pca_44_features_fit_original_train
18108,train,medium,but_native_morph,synthesis,-3.9447753616161383,-3.2214181184711426,v116_shared_pca_44_features_fit_original_train
18109,train,medium,but_native_morph,synthesis,1.4402540369473615,2.0848708046594395,v116_shared_pca_44_features_fit_original_train
18110,train,medium,but_native_morph,synthesis,2.542679474952692,0.7234635935999805,v116_shared_pca_44_features_fit_original_train
18111,train,medium,but_native_morph,synthesis,1.9169181020150703,2.8339791552319586,v116_shared_pca_44_features_fit_original_train
18112,train,medium,but_native_morph,synthesis,-1.8072554457225416,9.293827979798918,v116_shared_pca_44_features_fit_original_train
18113,train,medium,but_native_morph,synthesis,1.2192256225287497,0.6518135293337233,v116_shared_pca_44_features_fit_original_train
18114,train,medium,but_native_morph,synthesis,-4.884194992851443,-3.4177912713761542,v116_shared_pca_44_features_fit_original_train
18115,train,medium,but_native_morph,synthesis,0.7940791154094844,1.4739688763735872,v116_shared_pca_44_features_fit_original_train
18116,train,medium,but_native_morph,synthesis,-0.3576136864542072,1.2093319340145787,v116_shared_pca_44_features_fit_original_train
18117,train,medium,but_native_morph,synthesis,0.22508911109525076,0.6436735996760221,v116_shared_pca_44_features_fit_original_train
18119,train,medium,but_native_morph,synthesis,-2.012168260044691,-0.47621743161380553,v116_shared_pca_44_features_fit_original_train
18122,train,medium,but_native_morph,synthesis,1.4205919209285633,0.6241126786694398,v116_shared_pca_44_features_fit_original_train
18123,train,medium,but_native_morph,synthesis,1.589824304368343,2.5187674109873885,v116_shared_pca_44_features_fit_original_train
18124,train,medium,but_native_morph,synthesis,-0.11071440269798494,0.6630423297065386,v116_shared_pca_44_features_fit_original_train
18125,train,medium,but_native_morph,synthesis,-0.09146099819322462,-0.9420996495911731,v116_shared_pca_44_features_fit_original_train
18126,train,medium,but_native_morph,synthesis,1.848507011286018,2.1959683294990655,v116_shared_pca_44_features_fit_original_train
18127,train,medium,but_native_morph,synthesis,2.729070151832743,0.15123158261520636,v116_shared_pca_44_features_fit_original_train
18128,train,medium,but_native_morph,synthesis,0.4603609403889426,0.42261884772303004,v116_shared_pca_44_features_fit_original_train
18129,train,medium,but_native_morph,synthesis,1.7161782579123788,0.8341392312582978,v116_shared_pca_44_features_fit_original_train
18130,train,medium,but_native_morph,synthesis,0.6817043087237389,1.5626555904725183,v116_shared_pca_44_features_fit_original_train
18131,train,medium,but_native_morph,synthesis,1.49789496722071,1.6649707928674031,v116_shared_pca_44_features_fit_original_train
18134,train,medium,but_native_morph,synthesis,3.258991089529075,0.7067306184963673,v116_shared_pca_44_features_fit_original_train
18136,train,medium,but_native_morph,synthesis,1.0948473225722484,0.48224182113680397,v116_shared_pca_44_features_fit_original_train
18137,train,medium,but_native_morph,synthesis,1.3261050554063414,1.5891052232488958,v116_shared_pca_44_features_fit_original_train
18138,train,medium,but_native_morph,synthesis,0.4440257375812715,0.94367227296146,v116_shared_pca_44_features_fit_original_train
18139,train,medium,but_native_morph,synthesis,0.8388216588378357,1.948744981220906,v116_shared_pca_44_features_fit_original_train
18140,train,medium,but_native_morph,synthesis,-5.522330819492311,-4.08271242300334,v116_shared_pca_44_features_fit_original_train
18141,train,medium,but_native_morph,synthesis,2.283927821729841,2.184492158744835,v116_shared_pca_44_features_fit_original_train
18142,train,medium,but_native_morph,synthesis,0.21404762095826646,0.47313958670867085,v116_shared_pca_44_features_fit_original_train
18143,train,medium,but_native_morph,synthesis,-6.0405768873648285,-4.162629016567537,v116_shared_pca_44_features_fit_original_train
18144,train,medium,but_native_morph,synthesis,2.3956218012481303,0.6099746262594241,v116_shared_pca_44_features_fit_original_train
18145,train,medium,but_native_morph,synthesis,-11.986617516632377,-8.813003234789187,v116_shared_pca_44_features_fit_original_train
18146,train,medium,but_native_morph,synthesis,1.8722133263160203,1.3856441338335987,v116_shared_pca_44_features_fit_original_train
18147,train,medium,but_native_morph,synthesis,1.254367194392165,0.6690559290458808,v116_shared_pca_44_features_fit_original_train
18148,train,medium,but_native_morph,synthesis,-6.465896565559223,-5.173560178839332,v116_shared_pca_44_features_fit_original_train
18150,train,medium,but_native_morph,synthesis,1.2752605328051962,1.4998518191443464,v116_shared_pca_44_features_fit_original_train
18151,train,medium,but_native_morph,synthesis,2.7562155847020873,1.2487151159641645,v116_shared_pca_44_features_fit_original_train
18153,train,medium,but_native_morph,synthesis,0.8076653915534193,1.1490545154863976,v116_shared_pca_44_features_fit_original_train
18154,train,medium,but_native_morph,synthesis,-0.023101165970462967,-0.07107544010896433,v116_shared_pca_44_features_fit_original_train
18155,train,medium,but_native_morph,synthesis,1.3348968172015188,1.5285060812200375,v116_shared_pca_44_features_fit_original_train
18156,train,medium,but_native_morph,synthesis,2.1750425419016484,1.1795218405732875,v116_shared_pca_44_features_fit_original_train
18157,train,medium,but_native_morph,synthesis,2.293097841268069,1.6401406649696249,v116_shared_pca_44_features_fit_original_train
18158,train,medium,but_native_morph,synthesis,-10.001246118396447,-5.8059919636082,v116_shared_pca_44_features_fit_original_train
18159,train,medium,but_native_morph,synthesis,-0.19689080137646497,3.4708222017263757,v116_shared_pca_44_features_fit_original_train
18161,train,medium,but_native_morph,synthesis,-0.4308268676180056,-0.021993396963958564,v116_shared_pca_44_features_fit_original_train
18162,train,medium,but_native_morph,synthesis,-1.4791476133646495,-0.5273273720208544,v116_shared_pca_44_features_fit_original_train
18163,train,medium,but_native_morph,synthesis,0.07242831110349512,0.34721805484518087,v116_shared_pca_44_features_fit_original_train
18165,train,medium,but_native_morph,synthesis,0.2113103058636594,0.475672230588391,v116_shared_pca_44_features_fit_original_train
18166,train,medium,but_native_morph,synthesis,1.7405699621198016,1.557312710517108,v116_shared_pca_44_features_fit_original_train
18167,train,medium,but_native_morph,synthesis,0.3415639399113777,1.902346247296184,v116_shared_pca_44_features_fit_original_train
18169,train,medium,but_native_morph,synthesis,1.1580865867497343,0.3854510822272059,v116_shared_pca_44_features_fit_original_train
18170,train,medium,but_native_morph,synthesis,1.2534596507362559,0.7437449741794657,v116_shared_pca_44_features_fit_original_train
18171,train,medium,but_native_morph,synthesis,0.9204651261902699,1.7775038649676853,v116_shared_pca_44_features_fit_original_train
18173,train,medium,but_native_morph,synthesis,3.0956094898953754,1.4578375526542517,v116_shared_pca_44_features_fit_original_train
18175,train,medium,but_native_morph,synthesis,1.692232438675358,-0.38240005543206124,v116_shared_pca_44_features_fit_original_train
18176,train,medium,but_native_morph,synthesis,-2.910908117852642,0.33164600524660987,v116_shared_pca_44_features_fit_original_train
18177,train,medium,but_native_morph,synthesis,3.2062662955860577,0.974636671930319,v116_shared_pca_44_features_fit_original_train
18178,train,medium,but_native_morph,synthesis,0.49469436382328513,1.6438888247387842,v116_shared_pca_44_features_fit_original_train
18181,train,medium,but_native_morph,synthesis,0.11284911712327661,1.0455637213199265,v116_shared_pca_44_features_fit_original_train
18183,train,medium,but_native_morph,synthesis,2.3282625855221406,1.13987919900214,v116_shared_pca_44_features_fit_original_train
18184,train,medium,but_native_morph,synthesis,0.552718697468234,0.25866789712232796,v116_shared_pca_44_features_fit_original_train
18185,train,medium,but_native_morph,synthesis,1.927006007320611,0.522424224613077,v116_shared_pca_44_features_fit_original_train
18186,train,medium,but_native_morph,synthesis,-1.7930390691760683,-0.20963324589014937,v116_shared_pca_44_features_fit_original_train
18188,train,medium,but_native_morph,synthesis,-11.848497871521326,-7.002789553692709,v116_shared_pca_44_features_fit_original_train
18189,train,medium,but_native_morph,synthesis,2.2394680139325227,1.16430057833164,v116_shared_pca_44_features_fit_original_train
18190,train,medium,but_native_morph,synthesis,-1.0919226613969624,-0.8841207045870736,v116_shared_pca_44_features_fit_original_train
18191,train,medium,but_native_morph,synthesis,-6.847903184357987,-3.642730623547178,v116_shared_pca_44_features_fit_original_train
18192,train,medium,but_native_morph,synthesis,1.087071861142142,0.3296251764632277,v116_shared_pca_44_features_fit_original_train
18195,train,medium,but_native_morph,synthesis,-1.75511730531715,-1.2943772266988784,v116_shared_pca_44_features_fit_original_train
18196,train,medium,but_native_morph,synthesis,-1.773693526450299,-1.7431535138279113,v116_shared_pca_44_features_fit_original_train
18197,train,medium,but_native_morph,synthesis,-7.4876699149003,-5.434906496165689,v116_shared_pca_44_features_fit_original_train
18198,train,medium,but_native_morph,synthesis,1.7817180862024724,1.2535366842146678,v116_shared_pca_44_features_fit_original_train
18199,train,medium,but_native_morph,synthesis,-0.37817183921863995,-0.3982857677439709,v116_shared_pca_44_features_fit_original_train
18200,train,medium,but_native_morph,synthesis,2.5883860989974696,0.7777267704338005,v116_shared_pca_44_features_fit_original_train
18201,train,medium,but_native_morph,synthesis,-9.03842863262471,-4.196075878638609,v116_shared_pca_44_features_fit_original_train
18202,train,medium,but_native_morph,synthesis,0.8451839206396825,-0.7277487238707436,v116_shared_pca_44_features_fit_original_train
18203,train,medium,but_native_morph,synthesis,1.243254575509706,1.7434003375637173,v116_shared_pca_44_features_fit_original_train
18204,train,medium,but_native_morph,synthesis,-3.9849617348619035,-4.4846279955353365,v116_shared_pca_44_features_fit_original_train
18205,train,medium,but_native_morph,synthesis,-7.0126067106654,-5.138942888413547,v116_shared_pca_44_features_fit_original_train
18206,train,medium,but_native_morph,synthesis,-1.2071822950067346,-0.44150849937736747,v116_shared_pca_44_features_fit_original_train
18207,train,medium,but_native_morph,synthesis,3.5799601822040303,0.14046671220074355,v116_shared_pca_44_features_fit_original_train
18209,train,medium,but_native_morph,synthesis,1.5641810534843428,1.9385924112230732,v116_shared_pca_44_features_fit_original_train
18210,train,medium,but_native_morph,synthesis,0.6155513322362482,1.161783582632789,v116_shared_pca_44_features_fit_original_train
18212,train,medium,but_native_morph,synthesis,1.9077684779375512,0.4791088514867482,v116_shared_pca_44_features_fit_original_train
18213,train,medium,but_native_morph,synthesis,-2.654352686825671,-1.5694447556219784,v116_shared_pca_44_features_fit_original_train
18214,train,medium,but_native_morph,synthesis,-7.26497142801832,-4.089554240166353,v116_shared_pca_44_features_fit_original_train
18216,train,medium,but_native_morph,synthesis,-5.485920498482274,-3.091328843631413,v116_shared_pca_44_features_fit_original_train
18217,train,medium,but_native_morph,synthesis,1.3726242006326952,0.27342077236419515,v116_shared_pca_44_features_fit_original_train
18218,train,medium,but_native_morph,synthesis,1.1914487866265664,0.14632150878440742,v116_shared_pca_44_features_fit_original_train
18219,train,medium,but_native_morph,synthesis,1.893404202048689,2.5483868216655443,v116_shared_pca_44_features_fit_original_train
18220,train,medium,but_native_morph,synthesis,-4.212517136911094,-1.0107259912792546,v116_shared_pca_44_features_fit_original_train
18221,train,medium,but_native_morph,synthesis,1.7008447860985936,2.490774011017985,v116_shared_pca_44_features_fit_original_train
18223,train,medium,but_native_morph,synthesis,0.0753463307847857,0.3407433398826124,v116_shared_pca_44_features_fit_original_train
18224,train,medium,but_native_morph,synthesis,-2.240637752351806,-1.9553951330620378,v116_shared_pca_44_features_fit_original_train
18225,train,medium,but_native_morph,synthesis,-3.4059771842153137,-2.9179118120287693,v116_shared_pca_44_features_fit_original_train
18226,train,medium,but_native_morph,synthesis,2.2764871950978005,0.5264275275005945,v116_shared_pca_44_features_fit_original_train
18227,train,medium,but_native_morph,synthesis,-9.487670570589508,-4.955670245859761,v116_shared_pca_44_features_fit_original_train
18229,train,medium,but_native_morph,synthesis,-2.980902648821711,-0.6059481141652587,v116_shared_pca_44_features_fit_original_train
18230,train,medium,but_native_morph,synthesis,-5.584849764123122,-4.005013208784275,v116_shared_pca_44_features_fit_original_train
18231,train,medium,but_native_morph,synthesis,1.7302380449740997,0.7855739838648994,v116_shared_pca_44_features_fit_original_train
18233,train,medium,but_native_morph,synthesis,3.502295831165674,1.1744165978753591,v116_shared_pca_44_features_fit_original_train
18235,train,medium,but_native_morph,synthesis,1.9383796138989313,0.49199728859030206,v116_shared_pca_44_features_fit_original_train
18236,train,medium,but_native_morph,synthesis,2.8076003039214426,2.5422153791830273,v116_shared_pca_44_features_fit_original_train
18238,train,medium,but_native_morph,synthesis,2.131517474146358,2.605311306370835,v116_shared_pca_44_features_fit_original_train
18239,train,medium,but_native_morph,synthesis,2.3723172475646006,-0.1196299056265159,v116_shared_pca_44_features_fit_original_train
18240,train,medium,but_native_morph,synthesis,2.071071257208222,0.791889841536684,v116_shared_pca_44_features_fit_original_train
18241,train,medium,but_native_morph,synthesis,2.039105723565325,0.623473601263359,v116_shared_pca_44_features_fit_original_train
18242,train,medium,but_native_morph,synthesis,0.1444492431469443,0.8450905182740032,v116_shared_pca_44_features_fit_original_train
18243,train,medium,but_native_morph,synthesis,-9.210137300678074,-5.756915621148734,v116_shared_pca_44_features_fit_original_train
18244,train,medium,but_native_morph,synthesis,-2.7000249252453035,-2.504519862351324,v116_shared_pca_44_features_fit_original_train
18245,train,medium,but_native_morph,synthesis,-7.425779867765264,-3.980791895615465,v116_shared_pca_44_features_fit_original_train
18246,train,medium,but_native_morph,synthesis,-0.4016086529044667,-0.7287979062984131,v116_shared_pca_44_features_fit_original_train
18248,train,medium,but_native_morph,synthesis,1.371353193174104,2.0188635406746522,v116_shared_pca_44_features_fit_original_train
18249,train,medium,but_native_morph,synthesis,0.7228190217937612,-0.07130183361303423,v116_shared_pca_44_features_fit_original_train
18250,train,medium,but_native_morph,synthesis,-2.216905754127292,0.21726561550701468,v116_shared_pca_44_features_fit_original_train
18251,train,medium,but_native_morph,synthesis,2.1031331065253007,1.8949229749576961,v116_shared_pca_44_features_fit_original_train
18252,train,medium,but_native_morph,synthesis,-6.723382863915141,-4.136919652785396,v116_shared_pca_44_features_fit_original_train
18253,train,medium,but_native_morph,synthesis,3.726711665159169,1.026820736213666,v116_shared_pca_44_features_fit_original_train
18254,train,medium,but_native_morph,synthesis,-1.6519462883150116,2.1688341309610895,v116_shared_pca_44_features_fit_original_train
18255,train,medium,but_native_morph,synthesis,0.7128049143484345,2.1261251342845124,v116_shared_pca_44_features_fit_original_train
18257,train,medium,but_native_morph,synthesis,1.5686837332478545,0.9363225904959502,v116_shared_pca_44_features_fit_original_train
18258,train,medium,but_native_morph,synthesis,1.3839464128920438,0.25160856385395486,v116_shared_pca_44_features_fit_original_train
18259,train,medium,but_native_morph,synthesis,-4.778016985730529,-2.646355296449308,v116_shared_pca_44_features_fit_original_train
18260,train,medium,but_native_morph,synthesis,2.9893015281393565,0.9652952695261667,v116_shared_pca_44_features_fit_original_train
18261,train,medium,but_native_morph,synthesis,0.713404767183169,1.1193157321954392,v116_shared_pca_44_features_fit_original_train
18262,train,medium,but_native_morph,synthesis,1.136610309740616,-0.17431400718373308,v116_shared_pca_44_features_fit_original_train
18264,train,medium,but_native_morph,synthesis,1.486844337424601,0.06705686821852318,v116_shared_pca_44_features_fit_original_train
18265,train,medium,but_native_morph,synthesis,0.22748777425124622,1.9633661138656746,v116_shared_pca_44_features_fit_original_train
18266,train,medium,but_native_morph,synthesis,0.56204690475649,0.985251627001065,v116_shared_pca_44_features_fit_original_train
18268,train,medium,but_native_morph,synthesis,1.1831959734852087,2.2904605846671493,v116_shared_pca_44_features_fit_original_train
18270,train,medium,but_native_morph,synthesis,0.5858922995756027,-0.07177643389059253,v116_shared_pca_44_features_fit_original_train
18272,train,medium,but_native_morph,synthesis,1.6327776472567614,1.7164051404517209,v116_shared_pca_44_features_fit_original_train
18273,train,medium,but_native_morph,synthesis,-4.236105569670032,-2.9316914436907475,v116_shared_pca_44_features_fit_original_train
18277,train,medium,but_native_morph,synthesis,0.5133709241962437,1.373087136487167,v116_shared_pca_44_features_fit_original_train
18278,train,medium,but_native_morph,synthesis,-9.234751809447658,-6.5393660565920175,v116_shared_pca_44_features_fit_original_train
18280,train,medium,but_native_morph,synthesis,1.3897325941305696,0.5795706948949146,v116_shared_pca_44_features_fit_original_train
18281,train,medium,but_native_morph,synthesis,-1.7980674321846473,-1.4002965930124183,v116_shared_pca_44_features_fit_original_train
18282,train,medium,but_native_morph,synthesis,3.5463725192959528,2.7384402543943813,v116_shared_pca_44_features_fit_original_train
18284,train,medium,but_native_morph,synthesis,1.2238531404888362,0.8244436886109991,v116_shared_pca_44_features_fit_original_train
18285,train,medium,but_native_morph,synthesis,1.6417327071673937,2.6615352564545383,v116_shared_pca_44_features_fit_original_train
18287,train,medium,but_native_morph,synthesis,2.001338230766562,1.2182813277490183,v116_shared_pca_44_features_fit_original_train
18288,train,medium,but_native_morph,synthesis,1.6028302285153264,0.6452026065840795,v116_shared_pca_44_features_fit_original_train
18289,train,medium,but_native_morph,synthesis,2.1654970446698987,-0.2304845024727506,v116_shared_pca_44_features_fit_original_train
18290,train,medium,but_native_morph,synthesis,-3.060161438495627,-0.8601432812482293,v116_shared_pca_44_features_fit_original_train
18292,train,medium,but_native_morph,synthesis,1.6635066023435152,1.6836471990044166,v116_shared_pca_44_features_fit_original_train
18293,train,medium,but_native_morph,synthesis,-6.355854005937907,-3.2700439657052436,v116_shared_pca_44_features_fit_original_train
18294,train,medium,but_native_morph,synthesis,2.439107368138358,1.1579659564728484,v116_shared_pca_44_features_fit_original_train
18296,train,medium,but_native_morph,synthesis,0.4464361239405832,-0.04990700547886759,v116_shared_pca_44_features_fit_original_train
18297,train,medium,but_native_morph,synthesis,1.011240847127299,0.8831337810269184,v116_shared_pca_44_features_fit_original_train
18301,train,medium,but_native_morph,synthesis,1.3370676015447716,1.9009711954234052,v116_shared_pca_44_features_fit_original_train
18302,train,medium,but_native_morph,synthesis,-6.59328220545787,-4.468276304948215,v116_shared_pca_44_features_fit_original_train
18304,train,medium,but_native_morph,synthesis,0.8127583772147766,1.1026468975033528,v116_shared_pca_44_features_fit_original_train
18305,train,medium,but_native_morph,synthesis,1.8628417080802726,0.5647533090199734,v116_shared_pca_44_features_fit_original_train
18306,train,medium,but_native_morph,synthesis,-5.5522538321974615,-3.1211917425953026,v116_shared_pca_44_features_fit_original_train
18307,train,medium,but_native_morph,synthesis,2.3228376396046997,0.5204423968873235,v116_shared_pca_44_features_fit_original_train
18308,train,medium,but_native_morph,synthesis,-7.971240503171201,-5.4294947355356395,v116_shared_pca_44_features_fit_original_train
18309,train,medium,but_native_morph,synthesis,2.291798488473497,0.5458924224717536,v116_shared_pca_44_features_fit_original_train
18310,train,medium,but_native_morph,synthesis,2.709182281150038,0.3147925725450611,v116_shared_pca_44_features_fit_original_train
18311,train,medium,but_native_morph,synthesis,0.26885072389584763,-0.7128938676854613,v116_shared_pca_44_features_fit_original_train
18312,train,medium,but_native_morph,synthesis,-9.038455469514808,-6.572904279938955,v116_shared_pca_44_features_fit_original_train
18313,train,medium,but_native_morph,synthesis,-3.804165988201673,-2.0880494111019665,v116_shared_pca_44_features_fit_original_train
18314,train,medium,but_native_morph,synthesis,-4.101085216304812,-1.0610649859063772,v116_shared_pca_44_features_fit_original_train
18315,train,medium,but_native_morph,synthesis,-0.07301915390451796,-0.2403126349793021,v116_shared_pca_44_features_fit_original_train
18318,train,medium,but_native_morph,synthesis,0.8377540350725318,2.5469410544930295,v116_shared_pca_44_features_fit_original_train
18319,train,medium,but_native_morph,synthesis,1.4736282535123335,1.0424199291359384,v116_shared_pca_44_features_fit_original_train
18320,train,medium,but_native_morph,synthesis,3.062976865785704,1.1122266976280695,v116_shared_pca_44_features_fit_original_train
18321,train,medium,but_native_morph,synthesis,-0.4300736775508893,0.4882753243604143,v116_shared_pca_44_features_fit_original_train
18322,train,medium,but_native_morph,synthesis,2.2458425690011614,0.48489018729670613,v116_shared_pca_44_features_fit_original_train
18323,train,medium,but_native_morph,synthesis,0.8581664843045539,2.0969271867331463,v116_shared_pca_44_features_fit_original_train
18324,train,medium,but_native_morph,synthesis,-2.3312640292480324,-0.7392591251117819,v116_shared_pca_44_features_fit_original_train
18325,train,medium,but_native_morph,synthesis,-4.958100435702823,-3.367191695148352,v116_shared_pca_44_features_fit_original_train
18326,train,medium,but_native_morph,synthesis,1.9376995410772495,1.2917066642760555,v116_shared_pca_44_features_fit_original_train
18327,train,medium,but_native_morph,synthesis,-4.109304250568469,-2.0205361747631065,v116_shared_pca_44_features_fit_original_train
18328,train,medium,but_native_morph,synthesis,-5.267629104106051,-4.460521857475456,v116_shared_pca_44_features_fit_original_train
18329,train,medium,but_native_morph,synthesis,-0.25440987075013766,-0.0626281103863329,v116_shared_pca_44_features_fit_original_train
18330,train,medium,but_native_morph,synthesis,3.0840544355156507,0.7109376369321736,v116_shared_pca_44_features_fit_original_train
18333,train,medium,but_native_morph,synthesis,0.5028374598076023,0.16247822091212039,v116_shared_pca_44_features_fit_original_train
18334,train,medium,but_native_morph,synthesis,0.718437801351786,0.8602005060513569,v116_shared_pca_44_features_fit_original_train
18335,train,medium,but_native_morph,synthesis,1.4825987906518514,0.7816155890320464,v116_shared_pca_44_features_fit_original_train
18336,train,medium,but_native_morph,synthesis,-0.503255674518919,0.18178947793677902,v116_shared_pca_44_features_fit_original_train
18338,train,medium,but_native_morph,synthesis,1.0135354736179727,-0.7315921812928123,v116_shared_pca_44_features_fit_original_train
18339,train,medium,but_native_morph,synthesis,2.2864509996676405,1.8005775813123452,v116_shared_pca_44_features_fit_original_train
18340,train,medium,but_native_morph,synthesis,-1.5407738939004108,-0.06846594171093619,v116_shared_pca_44_features_fit_original_train
18341,train,medium,but_native_morph,synthesis,1.463855972170388,-0.5704044973595963,v116_shared_pca_44_features_fit_original_train
18343,train,medium,but_native_morph,synthesis,-1.49149513940749,-2.348310581492159,v116_shared_pca_44_features_fit_original_train
18344,train,medium,but_native_morph,synthesis,-0.700544955416103,0.4294924110123797,v116_shared_pca_44_features_fit_original_train
18345,train,medium,but_native_morph,synthesis,2.820440529234282,0.8399524969591647,v116_shared_pca_44_features_fit_original_train
18346,train,medium,but_native_morph,synthesis,1.7671391423140834,0.8512815286679589,v116_shared_pca_44_features_fit_original_train
18347,train,medium,but_native_morph,synthesis,-0.8313478308171915,1.226401696821828,v116_shared_pca_44_features_fit_original_train
18348,train,medium,but_native_morph,synthesis,1.233562487642684,1.1332199354214811,v116_shared_pca_44_features_fit_original_train
18349,train,medium,but_native_morph,synthesis,-1.4930227499673916,-1.0958738739524247,v116_shared_pca_44_features_fit_original_train
18350,train,medium,but_native_morph,synthesis,-2.9076363579766036,-3.2978329706186256,v116_shared_pca_44_features_fit_original_train
18352,train,medium,but_native_morph,synthesis,-5.292384986469244,-2.952988014656539,v116_shared_pca_44_features_fit_original_train
18353,train,medium,but_native_morph,synthesis,-2.6028945410984927,-0.5788393102114133,v116_shared_pca_44_features_fit_original_train
18354,train,medium,but_native_morph,synthesis,0.8956166943421917,-0.23117793257350883,v116_shared_pca_44_features_fit_original_train
18355,train,medium,but_native_morph,synthesis,-7.607133795795615,-4.680873797414416,v116_shared_pca_44_features_fit_original_train
18358,train,medium,but_native_morph,synthesis,-0.4386495091017599,-1.0057286271074055,v116_shared_pca_44_features_fit_original_train
18359,train,medium,but_native_morph,synthesis,2.1330775785077543,0.9786436861350647,v116_shared_pca_44_features_fit_original_train
18360,train,medium,but_native_morph,synthesis,-2.5146181074002714,-3.2581084096918227,v116_shared_pca_44_features_fit_original_train
18362,train,medium,but_native_morph,synthesis,-8.797681234414549,-4.102782198492917,v116_shared_pca_44_features_fit_original_train
18363,train,medium,but_native_morph,synthesis,1.1900788409755425,2.7280906194197163,v116_shared_pca_44_features_fit_original_train
18364,train,medium,but_native_morph,synthesis,2.0278136398525684,0.875497384254722,v116_shared_pca_44_features_fit_original_train
18366,train,medium,but_native_morph,synthesis,2.269734032003009,0.9209957396751614,v116_shared_pca_44_features_fit_original_train
18367,train,medium,but_native_morph,synthesis,2.335976917853582,1.434679142776581,v116_shared_pca_44_features_fit_original_train
18368,train,medium,but_native_morph,synthesis,3.1506965211760947,1.3199233262888974,v116_shared_pca_44_features_fit_original_train
18369,train,medium,but_native_morph,synthesis,1.147853697914502,1.5245628573516048,v116_shared_pca_44_features_fit_original_train
18370,train,medium,but_native_morph,synthesis,-4.439585666851974,-3.271754505883869,v116_shared_pca_44_features_fit_original_train
18371,train,medium,but_native_morph,synthesis,-1.0905961763036909,-0.6679012289828441,v116_shared_pca_44_features_fit_original_train
18372,train,medium,but_native_morph,synthesis,-0.3204897047855504,-0.6871087618586347,v116_shared_pca_44_features_fit_original_train
18373,train,medium,but_native_morph,synthesis,-8.041872516968546,-5.401717017402788,v116_shared_pca_44_features_fit_original_train
18374,train,medium,but_native_morph,synthesis,-0.1078931551190947,1.0444687179258452,v116_shared_pca_44_features_fit_original_train
18376,train,medium,but_native_morph,synthesis,-4.164642839623374,-3.2236294054387686,v116_shared_pca_44_features_fit_original_train
18378,train,medium,but_native_morph,synthesis,-2.07590082300928,-0.4390096540479485,v116_shared_pca_44_features_fit_original_train
18379,train,medium,but_native_morph,synthesis,0.860150884465491,2.1020955565741373,v116_shared_pca_44_features_fit_original_train
18381,train,medium,but_native_morph,synthesis,1.6035367250950685,1.0633610955120727,v116_shared_pca_44_features_fit_original_train
18382,train,medium,but_native_morph,synthesis,-3.6012518700991536,-1.899635886634275,v116_shared_pca_44_features_fit_original_train
18383,train,medium,but_native_morph,synthesis,1.7224192690317537,0.1192568839667859,v116_shared_pca_44_features_fit_original_train
18385,train,medium,but_native_morph,synthesis,-1.638413752131303,0.09872111986826929,v116_shared_pca_44_features_fit_original_train
18386,train,medium,but_native_morph,synthesis,-0.4641105383006934,0.0321990215108909,v116_shared_pca_44_features_fit_original_train
18388,train,medium,but_native_morph,synthesis,-0.18226252385768227,0.48646096851265114,v116_shared_pca_44_features_fit_original_train
18389,train,medium,but_native_morph,synthesis,1.7254508751876112,1.1681652493986256,v116_shared_pca_44_features_fit_original_train
18390,train,medium,but_native_morph,synthesis,-3.8481815627004443,-2.433779955127305,v116_shared_pca_44_features_fit_original_train
18392,train,medium,but_native_morph,synthesis,3.0171710422146947,-0.23419051894039167,v116_shared_pca_44_features_fit_original_train
18393,train,medium,but_native_morph,synthesis,1.0255309500638252,2.8318622652074117,v116_shared_pca_44_features_fit_original_train
18394,train,medium,but_native_morph,synthesis,1.50227333716859,1.4380071500057774,v116_shared_pca_44_features_fit_original_train
18395,train,medium,but_native_morph,synthesis,-13.89295578159853,-6.77928907636918,v116_shared_pca_44_features_fit_original_train
18396,train,medium,but_native_morph,synthesis,-1.5596412605623735,-0.650602502534513,v116_shared_pca_44_features_fit_original_train
18397,train,medium,but_native_morph,synthesis,-6.2004585841733455,-3.391760062850508,v116_shared_pca_44_features_fit_original_train
18400,train,medium,but_native_morph,synthesis,0.6456082260491107,1.2186294675225822,v116_shared_pca_44_features_fit_original_train
18401,train,medium,but_native_morph,synthesis,2.038743985666182,1.086201521126808,v116_shared_pca_44_features_fit_original_train
